text,label
"I don't care how many nominations this junk got for best this and that, this movie stunk. I didn't know whether to turn off the set, or file a lawsuit with O.J.'s attorney for wrongful damage to my mental health. I have seldom been this bored; to call this dung entertainment is a slap in the face of every movie-goer across the planet. The whole story was stupid, the acting was uninspired, the 'drama' was emotionless. I am thankful I didn't have to pay for this unfulfilling experience.",0
"Terrible story, poor acting and no humour at all (apart from the final joke at the end)<br /><br />Some sort of ugly angel is sent to earth to save a boy and his mum from being thrown out of their home. Supposed to be a kiddies movie, but even they will not be amused by this terrible film",0
"This film looked promising but it was actually pretty bad. The premise was O.K, but the plot itself was terrible. The actors tried their best with limited material, but they could not rise above the mean spiritedness of this tacky college film. Jason Schwartzman was once again immensely irritating - even more so than in Rushmore, the rest of the cast were quite non-eventful. Scenes that should have been fun turned out to be off-putting & incredibly juvenile. Tries to be a Road Trip/American Pie but fails dismally on all levels. A total waste of everyone's time.",0
"Killer Tomatoes movies have this special kind of humor - you either love it or hate it. I personally like it, but in this fourth movie the feeling is gone. The tomatoes aren't the same, jokes are lame, even the actors aren't as funny. Because that's the only thing this kind of movies are supposed to be - funny.<br /><br />So now following the plot made to laugh, is annoying. They really shouldn't have done the fourth part to the Killer Tomatoes trilogy.",0
"Nominated for the oscar ""worst script ever"" in my opinion. There's no decent story, rediculous acting, VERY lousy humor. By every means possible, if you have little self respect please don't waste your time seeing this movie. Although u can see the actors CAN act, it leaves you dumber after watching it. Precious braincells are being killed watching this crap...<br /><br />i warned u<br /><br />DON'T SEE THIS MOVIE",0
"Whoever made this movie must have done it as a joke. I mean, this was the stupidest movie I think I have ever seen!! A killer snowman terrorizes a small town? Give me a break. Love it when he takes off driving the cop car. More like a comedy than a horror movie. If you want a laugh, rent this. If you truly want a horror movie, stay the hell away from this one!!",0
"Another movie to suffer without an adventure to run, no enigma to solve. Just an illness man, acting like an animal. No a good reason to take this journey. Pitt and Lewis are great actors; magnificent Michelle Forbes but a weak David Duchovny performance...",0
"In the standard view, this is a purely awful movie. However, it rates a near perfect score on the unintentional comedy scale. I can think of few actual comedies that make me laugh as hard as I did watching this movie. Andy Griffith's ghost dressed in Native American garb dancing sends me into hysterics everytime. I wouldn't waste the gas or energy driving to the video store to rent it, but if you happen to be laying on the couch at 3 in the morning and it comes on TV, check it out.",0
"This is a horrible movie. All three stories are bracketed with a psychiatrist hypnotist line which is unnecessary and all the stories are bad. The first is about wild wolves and some lady, there are some things that don't make sense, but the hypnotism thing makes up for that. The second one, with bad Bill Paxton as a maniac roommate should not be viewed by anyone. The last one, sadly the best is almost incomprehensible which I guess makes it better than the other garbage.",0
"The plot is about the death of little children. Hopper is the one who has to investigate the killings. During the movie it appears that he has some troubles with his daughter. In the end the serial killer get caught. That's it. But before you find out who dunnit, you have to see some terrible acting by all of the actors. It is unbelievable how bad these actors are, including Hopper. I could go on like this but that to much of a waste of my time. Just don't watch the movie. I've warned you.",0
Some fraud girl tries to compete in the big leagues of motorcross by swiching places with her brother. She gets to the top by lying and manipulation. She should have been disqualified. The movie promotes lying and cheating to win. also the idea of a 9 yr old mechanic is absurd. it takes many many years to get good. Go back to the tonka toys.,0
"The Ballad of Django is a meandering mess of a movie! This spaghetti western is simply a collection of scenes from other (and much better!) films supposedly tied together by ""Django"" telling how he brought in different outlaws. Hunt Powers (John Cameron) brings nothing to the role of Django. Skip this one unless you just HAVE to have every Django movie made and even THAT may not be a good enough excuse to see this one!!",0
